group	volume	title_volume	title_sutra	T_number	credits
密教部	18	密教部 Vol. 18	蕤呬耶經	T0897	不空(譯)
密教部	18	密教部 Vol. 18	佛説毘奈耶經	T0898	
密教部	18	密教部 Vol. 18	清淨法身毘盧遮那心地法門成就一切陀羅尼三種悉地	T0899	
密教部	18	密教部 Vol. 18	十八契印	T0900	惠果(造)
密教部	18	密教部 Vol. 18	陀羅尼集經	T0901	阿地瞿多(譯)
密教部	18	密教部 Vol. 18	總釋陀羅尼義讃	T0902	不空(譯)
密教部	18	密教部 Vol. 18	都部陀羅尼目	T0903	不空(譯)
密教部	18	密教部 Vol. 18	念誦結護法普通諸部	T0904	金剛智(述);善無畏(譯)
密教部	18	密教部 Vol. 18	三種悉地破地獄轉業障出三界祕密陀羅尼法	T0905	善無畏(譯)
密教部	18	密教部 Vol. 18	佛頂尊勝心破地獄轉業障出三界祕密三身佛果三種悉地眞言儀軌	T0906	善無畏(譯)
密教部	18	密教部 Vol. 18	佛頂尊勝心破地獄轉業障出三界祕密陀羅尼	T0907	不空(譯)
密教部	18	密教部 Vol. 18	金剛頂瑜伽護摩儀軌	T0908	不空(譯)
密教部	18	密教部 Vol. 18	金剛頂瑜伽護摩儀軌	T0909	(不空)
密教部	18	密教部 Vol. 18	梵天擇地法	T0910	
密教部	18	密教部 Vol. 18	建立曼荼羅及揀擇地法	T0911	慧琳(集)
密教部	18	密教部 Vol. 18	建立曼荼羅護摩儀軌	T0912	
密教部	18	密教部 Vol. 18	火𤙖供養儀軌	T0913	
密教部	18	密教部 Vol. 18	火吽軌別録	T0914	
密教部	18	密教部 Vol. 18	受菩提心戒儀	T0915	不空(譯)
密教部	18	密教部 Vol. 18	受五戒八戒文	T0916	
密教部	18	密教部 Vol. 18	無畏三藏禪要	T0917	
密教部	19	密教部 Vol. 19	諸佛心陀羅尼經	T0918	玄奘(譯)
密教部	19	密教部 Vol. 19	諸佛心印陀羅尼經	T0919	法天(譯)
密教部	19	密教部 Vol. 19	佛心經品亦通大隨求陀羅尼	T0920	菩提流志(譯)
密教部	19	密教部 Vol. 19	阿閦如來念誦供養法	T0921	不空(譯)
密教部	19	密教部 Vol. 19	藥師瑠璃光如來消災除難念誦儀軌	T0922	一行(譯)
密教部	19	密教部 Vol. 19	藥師如來觀行儀軌法	T0923	金剛智(譯)
密教部	19	密教部 Vol. 19	藥師如來念誦儀軌	T0924A	不空(譯)
密教部	19	密教部 Vol. 19	藥師如來念誦儀軌	T0924B	不空(譯)
密教部	19	密教部 Vol. 19	藥師儀軌一具	T0924C	
密教部	19	密教部 Vol. 19	藥師琉璃光王七佛本願功徳經念誦儀軌	T0925	沙囉巴(譯)
密教部	19	密教部 Vol. 19	藥師琉璃光王七佛本願功徳經念誦儀軌供養法	T0926	沙囉巴(譯)
密教部	19	密教部 Vol. 19	藥師七佛供養儀軌如意王經	T0927	工布査布(譯)
密教部	19	密教部 Vol. 19	修藥師儀軌布壇法	T0928	阿旺扎什(譯)
密教部	19	密教部 Vol. 19	淨瑠璃淨土摽	T0929	
密教部	19	密教部 Vol. 19	無量壽如來觀行供養儀軌	T0930	不空(譯)
密教部	19	密教部 Vol. 19	金剛頂經觀自在王如來修行法	T0931	不空(譯)
密教部	19	密教部 Vol. 19	金剛頂經瑜伽觀自在王如來修行法	T0932	金剛智(譯)
密教部	19	密教部 Vol. 19	九品往生阿彌陀三摩地集陀羅尼經	T0933	不空(譯)
密教部	19	密教部 Vol. 19	佛説無量功徳陀羅尼經	T0934	法賢(譯)
密教部	19	密教部 Vol. 19	極樂願文	T0935	達喇嘛&T066843;卜楚薩木丹達爾吉(譯)
密教部	19	密教部 Vol. 19	大乘無量壽經	T0936	法成(譯)
密教部	19	密教部 Vol. 19	佛説大乘聖無量壽決定光明王如來陀羅尼經	T0937	法天(譯)
密教部	19	密教部 Vol. 19	釋迦文尼佛金剛一乘修行儀軌法品	T0938	
密教部	19	密教部 Vol. 19	佛説大乘觀想曼拏羅淨諸惡趣經	T0939	法賢(譯)
密教部	19	密教部 Vol. 19	佛説帝釋巖祕密成就儀軌	T0940	施護(譯)
密教部	19	密教部 Vol. 19	釋迦牟尼佛成道在菩提樹降魔讃	T0941	
密教部	19	密教部 Vol. 19	釋迦佛讃	T0942	達喇嘛薩穆丹達爾吉(譯)
密教部	19	密教部 Vol. 19	佛説無能勝幡王如來莊嚴陀羅尼經	T0943	施護(譯)
密教部	19	密教部 Vol. 19	大佛頂如來放光悉怛多鉢怛囉陀羅尼	T0944A	不空(譯)
密教部	19	密教部 Vol. 19	大佛頂大陀羅尼	T0944B	
密教部	19	密教部 Vol. 19	大佛頂如來密因修證了義諸菩薩萬行首楞嚴經	T0945	般剌蜜帝(譯)
密教部	19	密教部 Vol. 19	大佛頂廣聚陀羅尼經	T0946	
密教部	19	密教部 Vol. 19	大佛頂如來放光悉怛多般怛羅大神力都攝一切呪王陀羅尼經大威徳最勝金輪三昧呪品	T0947	
密教部	19	密教部 Vol. 19	金輪王佛頂要略念誦法	T0948	不空(譯)
密教部	19	密教部 Vol. 19	奇特最勝金輪佛頂念誦儀軌法要	T0949	
密教部	19	密教部 Vol. 19	菩提場所説一字頂輪王經	T0950	不空(譯)
密教部	19	密教部 Vol. 19	一字佛頂輪王經	T0951	菩提流志(譯)
密教部	19	密教部 Vol. 19	五佛頂三昧陀羅尼經	T0952	菩提流志(譯)
密教部	19	密教部 Vol. 19	一字奇特佛頂經	T0953	不空(譯)
密教部	19	密教部 Vol. 19	一字頂輪王念誦儀軌	T0954A	不空(譯)
密教部	19	密教部 Vol. 19	一字頂輪王念誦儀軌	T0954B	
密教部	19	密教部 Vol. 19	一字頂輪王瑜伽觀行儀軌	T0955	不空(譯)
密教部	19	密教部 Vol. 19	大陀羅尼末法中一字心呪經	T0956	寶思惟(譯)
密教部	19	密教部 Vol. 19	金剛頂經一字頂輪王瑜伽一切時處念誦成佛儀軌	T0957	不空(譯)
密教部	19	密教部 Vol. 19	金剛頂經一字頂輪王儀軌音義	T0958	
密教部	19	密教部 Vol. 19	頂輪王大曼荼羅灌頂儀軌	T0959	&MT02054;弘(集)
密教部	19	密教部 Vol. 19	一切如來説佛頂輪王一百八名讃	T0960	施護(譯)
密教部	19	密教部 Vol. 19	如意寶珠轉輪祕密現身成佛金輪呪王經	T0961	不空(譯)
密教部	19	密教部 Vol. 19	寶悉地成佛陀羅尼經	T0962	不空(譯)
密教部	19	密教部 Vol. 19	佛説熾盛光大威徳消災吉祥陀羅尼經	T0963	不空(譯)
密教部	19	密教部 Vol. 19	佛説大威徳金輪佛頂熾盛光如來消除一切災難陀羅尼經	T0964	
密教部	19	密教部 Vol. 19	大妙金剛大甘露軍拏利焔鬘熾盛佛頂經	T0965	達磨栖那(譯)
密教部	19	密教部 Vol. 19	大聖妙吉祥菩薩説除災教令法輪	T0966	
密教部	19	密教部 Vol. 19	佛頂尊勝陀羅尼經	T0967	佛陀波利(譯)
密教部	19	密教部 Vol. 19	佛頂尊勝陀羅尼經	T0968	杜行顗(譯)
密教部	19	密教部 Vol. 19	佛頂最勝陀羅尼經	T0969	地婆訶羅(譯)
密教部	19	密教部 Vol. 19	最勝佛頂陀羅尼淨除業障呪經	T0970	地婆訶羅(譯)
密教部	19	密教部 Vol. 19	佛説佛頂尊勝陀羅尼經	T0971	義淨(譯)
密教部	19	密教部 Vol. 19	佛頂尊勝陀羅尼念誦儀軌法	T0972	不空(譯)
密教部	19	密教部 Vol. 19	尊勝佛頂脩瑜伽法儀軌	T0973	善無畏(譯)
密教部	19	密教部 Vol. 19	最勝佛頂陀羅尼經	T0974A	法天(譯)
密教部	19	密教部 Vol. 19	佛頂尊勝陀羅尼	T0974B	
密教部	19	密教部 Vol. 19	加句靈驗佛頂尊勝陀羅尼記	T0974C	武徹(述)
密教部	19	密教部 Vol. 19	佛頂尊勝陀羅尼注義	T0974D	不空(譯)
密教部	19	密教部 Vol. 19	佛頂尊勝陀羅尼眞言	T0974E	
密教部	19	密教部 Vol. 19	佛頂尊勝陀羅尼別法	T0974F	若那(譯)
密教部	19	密教部 Vol. 19	白傘蓋大佛頂王最勝無比大威徳金剛無礙大道場陀羅尼念誦法要	T0975	
密教部	19	密教部 Vol. 19	佛頂大白傘蓋陀羅尼經	T0976	沙囉巴(譯)
密教部	19	密教部 Vol. 19	佛説大白傘蓋總持陀羅尼經/附、大白傘蓋佛母總讃歎祷祝偈	T0977	眞智(譯)
密教部	19	密教部 Vol. 19	佛説一切如來烏瑟膩沙最勝總持經	T0978	法天(譯)
密教部	19	密教部 Vol. 19	于瑟抳沙毘左野陀囉尼	T0979	指空(譯)
密教部	19	密教部 Vol. 19	大勝金剛佛頂念誦儀軌	T0980	金剛智(譯)
密教部	19	密教部 Vol. 19	大毘盧遮那佛眼修行儀軌	T0981	一行(記)
密教部	19	密教部 Vol. 19	佛母大孔雀明王經	T0982	不空(譯)
密教部	19	密教部 Vol. 19	佛説大孔雀明王畫像壇場儀軌	T0983A	不空(譯)
密教部	19	密教部 Vol. 19	孔雀經眞言等梵本	T0983B	
密教部	19	密教部 Vol. 19	孔雀王呪經	T0984	僧伽婆羅(譯)
密教部	19	密教部 Vol. 19	佛説大孔雀呪王經	T0985	義淨(譯)
密教部	19	密教部 Vol. 19	大金色孔雀王呪經	T0986	(失譯)
密教部	19	密教部 Vol. 19	佛説大金色孔雀王呪經	T0987	(失譯)
密教部	19	密教部 Vol. 19	孔雀王呪經	T0988	鳩摩羅什(譯)
密教部	19	密教部 Vol. 19	大雲輪請雨經	T0989	不空(譯)
密教部	19	密教部 Vol. 19	大雲經祈雨壇法	T0990	不空(譯)
密教部	19	密教部 Vol. 19	大雲輪請雨經	T0991	那連提耶舍(譯)
密教部	19	密教部 Vol. 19	大方等大雲經請雨品第六十四	T0992	闍那耶舍(譯)
密教部	19	密教部 Vol. 19	大雲經請雨品第六十四	T0993	闍那耶舍(譯)
密教部	19	密教部 Vol. 19	仁王護國般若波羅蜜多經陀羅尼念誦儀軌	T0994	不空(譯)
密教部	19	密教部 Vol. 19	仁王般若念誦法	T0995	不空(譯)
密教部	19	密教部 Vol. 19	仁王般若陀羅尼釋	T0996	不空(譯)
密教部	19	密教部 Vol. 19	守護國界主陀羅尼經	T0997	般若　牟尼室利　(譯)
密教部	19	密教部 Vol. 19	佛説迴向輪經	T0998	尸羅達摩(譯)
密教部	19	密教部 Vol. 19	佛説守護大千國土經	T0999	施護(譯)
密教部	19	密教部 Vol. 19	成就妙法蓮華經王瑜伽觀智儀軌	T1000	不空(譯)
密教部	19	密教部 Vol. 19	法華曼荼羅威儀形色法經	T1001	不空(譯)
密教部	19	密教部 Vol. 19	不空羂索毘盧遮那佛大灌頂光眞言	T1002	不空(譯)
密教部	19	密教部 Vol. 19	大樂金剛不空眞實三昧耶經般若波羅蜜多理趣釋	T1003	不空(譯)
密教部	19	密教部 Vol. 19	般若波羅蜜多理趣經大樂不空三昧眞實金剛薩埵菩薩等一十七聖大曼荼羅義述	T1004	不空(譯)
密教部	19	密教部 Vol. 19	大寶廣博樓閣善住祕密陀羅尼經	T1005A	不空(譯)
密教部	19	密教部 Vol. 19	寶樓閣經梵字眞言	T1005B	
密教部	19	密教部 Vol. 19	廣大寶樓閣善住祕密陀羅尼經	T1006	菩提流志(譯)
密教部	19	密教部 Vol. 19	牟梨曼陀羅呪經	T1007	(失譯)
密教部	19	密教部 Vol. 19	菩提場莊嚴陀羅尼經	T1008	不空(譯)
密教部	19	密教部 Vol. 19	出生無邊門陀羅尼經	T1009	不空(譯)
密教部	19	密教部 Vol. 19	佛説出生無邊門陀羅尼儀軌	T1010	不空(譯)
密教部	19	密教部 Vol. 19	佛説無量門微密持經	T1011	支謙(譯)
密教部	19	密教部 Vol. 19	佛説出生無量門持經	T1012	佛陀跋陀羅(譯)
密教部	19	密教部 Vol. 19	阿難陀目佉尼呵離陀經	T1013	求那跋陀羅(譯)
密教部	19	密教部 Vol. 19	無量門破魔陀羅尼經	T1014	功徳直(譯);玄暢(譯)
密教部	19	密教部 Vol. 19	佛説阿難陀目佉尼呵離陀隣尼經	T1015	佛陀扇多(譯)
密教部	19	密教部 Vol. 19	舍利弗陀羅尼經	T1016	僧伽婆羅(譯)
密教部	19	密教部 Vol. 19	佛説一向出生菩薩經	T1017	闍那崛多(譯)
密教部	19	密教部 Vol. 19	出生無邊門陀羅尼經	T1018	智嚴(譯)
密教部	19	密教部 Vol. 19	大方廣佛華嚴經入法界品四十二字觀門	T1019	不空(譯)
密教部	19	密教部 Vol. 19	大方廣佛花嚴經入法界品頓證毘盧遮那法身字輪瑜伽儀軌	T1020	不空(譯)
密教部	19	密教部 Vol. 19	華嚴經心陀羅尼	T1021	
密教部	19	密教部 Vol. 19	一切如來心祕密全身舍利寶篋印陀羅尼經	T1022A	不空(譯)
密教部	19	密教部 Vol. 19	一切如來心祕密全身舍利寶篋印陀羅尼經	T1022B	不空(譯)
密教部	19	密教部 Vol. 19	一切如來正法祕密篋印心陀羅尼經	T1023	施護(譯)
密教部	19	密教部 Vol. 19	無垢淨光大陀羅尼經	T1024	彌陀山(譯)
密教部	19	密教部 Vol. 19	佛頂放無垢光明入普門觀察一切如來心陀羅尼經	T1025	施護(譯)
密教部	19	密教部 Vol. 19	佛説造塔延命功徳經	T1026	般若(譯)
密教部	19	密教部 Vol. 19	金剛光焔止風雨陀羅尼經	T1027A	菩提流志(譯)
密教部	19	密教部 Vol. 19	金剛光焔止風雨陀羅尼經	T1027B	菩提流志(譯)
密教部	19	密教部 Vol. 19	佛説護諸童子陀羅尼經	T1028A	菩提流支(譯)
密教部	19	密教部 Vol. 19	童子經念誦法	T1028B	善無畏(譯)
密教部	19	密教部 Vol. 19	佛説安宅陀羅尼呪經	T1029	
密教部	20	密教部 Vol. 20	觀自在大悲成就瑜伽蓮華部念誦法門	T1030	不空(譯)
密教部	20	密教部 Vol. 20	聖觀自在菩薩心眞言瑜伽觀行儀軌	T1031	不空(譯)
密教部	20	密教部 Vol. 20	瑜伽蓮華部念誦法	T1032	不空(譯)
密教部	20	密教部 Vol. 20	金剛恐怖集會方廣軌儀觀自在菩薩三世最勝心明王經	T1033	不空(譯)
密教部	20	密教部 Vol. 20	呪五首	T1034	玄奘(譯)
密教部	20	密教部 Vol. 20	千轉陀羅尼觀世音菩薩呪	T1035	智通(譯)
密教部	20	密教部 Vol. 20	千轉大明陀羅尼經	T1036	施護(譯)
密教部	20	密教部 Vol. 20	觀自在菩薩説普賢陀羅尼經	T1037	不空(譯)
密教部	20	密教部 Vol. 20	清淨觀世音普賢陀羅尼經	T1038	智通(譯)
密教部	20	密教部 Vol. 20	阿唎多羅陀羅尼阿嚕力經	T1039	不空(譯)
密教部	20	密教部 Vol. 20	金剛頂降三世大儀軌法王教中觀自在菩薩心眞言一切如來蓮華大曼荼羅品	T1040	不空(譯)
密教部	20	密教部 Vol. 20	觀自在菩薩心眞言一印念誦法	T1041	不空(譯)
密教部	20	密教部 Vol. 20	觀自在菩薩大悲智印周遍法界利益衆生薫眞如法	T1042	不空(譯)
密教部	20	密教部 Vol. 20	請觀世音菩薩消伏毒害陀羅尼呪經	T1043	難提(譯)
密教部	20	密教部 Vol. 20	佛説六字呪王經	T1044	(失譯)
密教部	20	密教部 Vol. 20	佛説六字神呪王經	T1045A	(失譯)
密教部	20	密教部 Vol. 20	六字神呪王經	T1045B	(失譯)
密教部	20	密教部 Vol. 20	六字大陀羅尼呪經	T1046	(失譯)
密教部	20	密教部 Vol. 20	佛説聖六字大明王陀羅尼經	T1047	施護(譯)
密教部	20	密教部 Vol. 20	佛説大護明大陀羅尼經	T1048	法天(譯)
密教部	20	密教部 Vol. 20	聖六字増壽大明陀羅尼經	T1049	施護(譯)
密教部	20	密教部 Vol. 20	佛説大乘莊嚴寶王經	T1050	天息災(譯)
密教部	20	密教部 Vol. 20	佛説一切佛攝相應大教王經聖觀自在菩薩念誦儀軌	T1051	法賢(譯)
密教部	20	密教部 Vol. 20	讃觀世音菩薩頌	T1052	慧智(譯)
密教部	20	密教部 Vol. 20	聖觀自在菩薩功徳讃	T1053	施護(譯)
密教部	20	密教部 Vol. 20	聖觀自在菩薩一百八名經	T1054	天息災(譯)
密教部	20	密教部 Vol. 20	佛説聖觀自在菩薩梵讃/附、卷首大明太宗文皇帝御製觀音讃	T1055	法賢(譯)
密教部	20	密教部 Vol. 20	金剛頂瑜伽千手千眼觀自在菩薩修行儀軌經	T1056	不空(譯)
密教部	20	密教部 Vol. 20	千眼千臂觀世音菩薩陀羅尼神呪經	T1057A	智通(譯)
密教部	20	密教部 Vol. 20	千眼千臂觀世音菩薩陀羅尼神呪經	T1057B	智通(譯)
密教部	20	密教部 Vol. 20	千手千眼觀世音菩薩姥陀羅尼身經	T1058	菩提流志(譯)
密教部	20	密教部 Vol. 20	千手千眼觀世音菩薩治病合藥經	T1059	伽梵達摩(譯)
密教部	20	密教部 Vol. 20	千手千眼觀世音菩薩廣大圓滿無礙大悲心陀羅尼經	T1060	伽梵達摩(譯)
密教部	20	密教部 Vol. 20	千手千眼觀自在菩薩廣大圓滿無礙大悲心陀羅尼呪本	T1061	金剛智(譯)
密教部	20	密教部 Vol. 20	千手千眼觀世音菩薩大身呪本	T1062A	金剛智(譯)
密教部	20	密教部 Vol. 20	世尊聖者千眼千首千足千舌千臂觀自在菩提薩埵怛嚩廣大圓滿無礙大悲心陀羅尼	T1062B	
密教部	20	密教部 Vol. 20	番大悲神呪	T1063	
密教部	20	密教部 Vol. 20	千手千眼觀世音菩薩大悲心陀羅尼	T1064	不空(譯)
密教部	20	密教部 Vol. 20	千光眼觀自在菩薩祕密法經	T1065	三昧蘇嚩羅(譯)
密教部	20	密教部 Vol. 20	大悲心陀羅尼修行念誦略儀	T1066	不空(譯)
密教部	20	密教部 Vol. 20	攝無礙大悲心大陀羅尼經計一法中出無量義南方滿願補陀落海會五部諸尊等弘誓力方位及威儀形色執持三摩耶幖幟曼荼羅儀軌	T1067	不空(譯)
密教部	20	密教部 Vol. 20	千手觀音造次第法儀軌	T1068	善無畏(譯)
密教部	20	密教部 Vol. 20	十一面觀自在菩薩心密言念誦儀軌經	T1069	不空(譯)
密教部	20	密教部 Vol. 20	佛説十一面觀世音神呪經	T1070	耶舍崛多(譯)
密教部	20	密教部 Vol. 20	十一面神呪心經	T1071	玄奘(譯)
密教部	20	密教部 Vol. 20	聖賀野紇哩縛大威怒王立成大神驗供養念誦儀軌法品	T1072A	不空(譯)
密教部	20	密教部 Vol. 20	馬頭觀音心陀羅尼	T1072B	
密教部	20	密教部 Vol. 20	何耶掲唎婆像法	T1073	
密教部	20	密教部 Vol. 20	何耶掲唎婆觀世音菩薩受法壇	T1074	
密教部	20	密教部 Vol. 20	佛説七倶胝佛母准提大明陀羅尼經	T1075	金剛智(譯)
密教部	20	密教部 Vol. 20	七倶胝佛母所説准提陀羅尼經	T1076	不空(譯)
密教部	20	密教部 Vol. 20	佛説七倶胝佛母心大准提陀羅尼經	T1077	地婆訶羅(譯)
密教部	20	密教部 Vol. 20	七佛倶胝佛母心大准提陀羅尼法	T1078	善無畏(譯)
密教部	20	密教部 Vol. 20	七倶胝獨部法	T1079	善無畏(譯)
密教部	20	密教部 Vol. 20	如意輪陀羅尼經	T1080	菩提流志(譯)
密教部	20	密教部 Vol. 20	佛説觀自在菩薩如意心陀羅尼呪經	T1081	義淨(譯)
密教部	20	密教部 Vol. 20	觀世音菩薩祕密藏如意輪陀羅尼神呪經	T1082	實叉難陀(譯)
密教部	20	密教部 Vol. 20	觀世音菩薩如意摩尼陀羅尼經	T1083	寶思惟(譯)
密教部	20	密教部 Vol. 20	觀世音菩薩如意摩尼輪陀羅尼念誦法	T1084	寶思惟(譯)
密教部	20	密教部 Vol. 20	觀自在菩薩如意輪念誦儀軌	T1085	不空(譯)
密教部	20	密教部 Vol. 20	觀自在菩薩如意輪瑜伽	T1086	不空(譯)
密教部	20	密教部 Vol. 20	觀自在如意輪菩薩瑜伽法要	T1087	金剛智(譯)
密教部	20	密教部 Vol. 20	如意輪菩薩觀門義注祕訣	T1088	
密教部	20	密教部 Vol. 20	都表如意摩尼轉輪聖王次第念誦祕密最要略法	T1089	解脱師子(譯)
密教部	20	密教部 Vol. 20	佛説如意輪蓮華心如來修行觀門儀	T1090	慈賢(譯)
密教部	20	密教部 Vol. 20	七星如意輪祕密要經	T1091	不空(譯)
密教部	20	密教部 Vol. 20	不空羂索神變眞言經	T1092	菩提流志(譯)
密教部	20	密教部 Vol. 20	不空羂索呪經	T1093	闍那崛多(譯)
密教部	20	密教部 Vol. 20	不空羂索神呪心經	T1094	玄奘(譯)
密教部	20	密教部 Vol. 20	不空羂索呪心經	T1095	菩提流志(譯)
密教部	20	密教部 Vol. 20	不空羂索陀羅尼經	T1096	李無諂(譯)
密教部	20	密教部 Vol. 20	不空羂索陀羅尼自在王呪經	T1097	寶思惟(譯)
密教部	20	密教部 Vol. 20	佛説不空羂索陀羅尼儀軌經	T1098	阿目佉(譯)
密教部	20	密教部 Vol. 20	佛説聖觀自在菩薩不空王祕密心陀羅尼經	T1099	施護(譯)
密教部	20	密教部 Vol. 20	葉衣觀自在菩薩經	T1100	不空(譯)
密教部	20	密教部 Vol. 20	佛説大方廣曼殊室利經	T1101	不空(譯)
密教部	20	密教部 Vol. 20	金剛頂經多羅菩薩念誦法	T1102	不空(譯)
密教部	20	密教部 Vol. 20	觀自在菩薩隨心呪經	T1103	智通(譯)
密教部	20	密教部 Vol. 20	佛説聖多羅菩薩經	T1104	法賢(譯)
密教部	20	密教部 Vol. 20	聖多羅菩薩一百八名陀羅尼經	T1105	法天(譯)
